id_Entry,coord_lon,coord_lat,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_feels_like,main_pressure,main_humidity,main_temp_min,main_temp_max,main_sea_level,main_grnd_level,wind_speed,wind_deg,wind_gust,clouds_all,visibility,rain_1h,rain_3h,snow_1h,snow_3h,dt,sys_type,sys_id,sys_message,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod,data_entry_timestamp
118,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-4,981,71,2,4,,,7.2,230,12.9,20,10000,,,,,3/1/2020 9:47,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 9:50
119,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-3,981,71,2,4,,,7.2,240,12.3,20,10000,,,,,3/1/2020 9:52,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 10:00
120,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-3,981,75,2,4,,,7.2,240,12.3,20,10000,,,,,3/1/2020 10:03,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 10:10
121,-6.27,53.34,801,Clouds,few clouds,02d,stations,3,-3,981,71,2,4,,,7.2,240,12.3,20,10000,,,,,3/1/2020 10:10,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 10:20
122,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-3,981,71,3,4,,,7.7,240,13.9,20,10000,,,,,3/1/2020 10:28,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 10:30
123,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-3,981,67,3,4,,,7.7,240,13.9,20,10000,,,,,3/1/2020 10:40,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 10:40
124,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-2,981,75,3,4,,,7.2,240,13.4,20,10000,,,,,3/1/2020 10:50,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 10:50
125,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-2,981,75,3,4,,,7.2,240,13.4,20,10000,,,,,3/1/2020 10:57,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 11:00
126,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-2,981,75,3,5,,,7.2,240,13.4,20,10000,,,,,3/1/2020 11:05,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 11:10
127,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-2,981,75,4,5,,,7.2,240,,20,10000,,,,,3/1/2020 11:20,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 11:20
128,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,981,75,4,5,,,7.2,240,,20,10000,,,,,3/1/2020 11:28,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 11:30
129,-6.27,53.34,801,Clouds,few clouds,02d,stations,5,-1,981,75,4,5,,,7.2,240,,20,10000,,,,,3/1/2020 11:36,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 11:40
130,-6.27,53.34,801,Clouds,few clouds,02d,stations,5,-1,981,75,4,5,,,7.2,240,,20,10000,,,,,3/1/2020 11:45,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 11:50
131,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,981,73,3,6,,,7.2,240,13.9,40,10000,,,,,3/1/2020 11:54,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 12:00
132,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,981,67,4,6,,,7.2,240,13.9,40,10000,,,,,3/1/2020 12:02,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 12:10
133,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,981,67,4,6,,,7.2,240,13.9,40,10000,,,,,3/1/2020 12:12,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 12:20
134,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,982,75,4,5,,,6.7,240,11.8,40,10000,,,,,3/1/2020 12:28,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 12:30
135,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,0,982,75,4,6,,,6.7,240,11.8,40,10000,,,,,3/1/2020 12:31,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 12:40
136,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,982,75,4,6,,,6.7,240,11.8,40,10000,,,,,3/1/2020 12:46,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 12:50
137,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,0,982,75,4,6,,,5.1,230,,40,10000,,,,,3/1/2020 12:57,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 13:00
138,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,0,982,75,4,6,,,5.1,230,,40,10000,,,,,3/1/2020 12:56,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 13:10
139,-6.27,53.34,500,Rain,light rain,10d,stations,5,0,982,75,4,5,,,5.1,230,,40,10000,0.25,,,,3/1/2020 13:14,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 13:20
140,-6.27,53.34,520,Rain,light intensity shower rain,09d,stations,4,0,982,80,4,5,,,5.7,230,11.8,40,10000,0.25,,,,3/1/2020 13:22,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 13:30
141,-6.27,53.34,520,Rain,light intensity shower rain,09d,stations,5,0,982,80,4,6,,,5.7,230,11.8,40,10000,0.25,,,,3/1/2020 13:35,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 13:40
142,-6.27,53.34,520,Rain,light intensity shower rain,09d,stations,4,0,982,80,4,5,,,5.7,230,11.8,40,10000,0.25,,,,3/1/2020 13:45,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 13:50
143,-6.27,53.34,500,Rain,light rain,10d,stations,4,-1,982,80,3,5,,,6.2,240,11.8,40,10000,0.25,,,,3/1/2020 13:57,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 14:00
144,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,4,-1,982,80,3,6,,,6.2,240,11.8,40,10000,,,,,3/1/2020 14:08,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 14:10
145,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,4,-1,982,80,4,5,,,6.2,240,11.8,40,10000,,,,,3/1/2020 14:15,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 14:20
146,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,4,-1,982,70,2,5,,,6.2,240,11.3,40,10000,,,,,3/1/2020 14:30,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 14:30
147,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,4,-1,982,70,2,6,,,6.2,240,11.3,40,10000,,,,,3/1/2020 14:35,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 14:40
148,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,982,70,3,6,,,6.2,240,11.3,40,10000,,,,,3/1/2020 14:47,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 14:50
149,-6.27,53.34,521,Rain,shower rain,09d,stations,5,0,982,70,3,6,,,5.7,240,,40,10000,,,,,3/1/2020 14:58,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 15:00
150,-6.27,53.34,521,Rain,shower rain,09d,stations,5,0,982,70,3,6,,,5.7,240,,40,10000,,,,,3/1/2020 14:58,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 15:10
151,-6.27,53.34,521,Rain,shower rain,09d,stations,5,0,982,70,4,6,,,5.7,240,,40,10000,,,,,3/1/2020 15:15,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 15:20
152,-6.27,53.34,521,Rain,shower rain,09d,stations,4,-1,982,75,3,6,,,6.7,260,,40,10000,0.25,,,,3/1/2020 15:25,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 15:30
153,-6.27,53.34,521,Rain,shower rain,09d,stations,3,-2,982,75,2,5,,,6.7,260,,40,10000,0.51,,,,3/1/2020 15:36,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 15:40
154,-6.27,53.34,521,Rain,shower rain,09d,stations,3,-2,982,75,2,5,,,6.7,260,,40,10000,0.51,,,,3/1/2020 15:42,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 15:50
155,-6.27,53.34,521,Rain,shower rain,09d,stations,4,-2,982,67,3,5,,,6.2,230,12.3,40,10000,0.51,,,,3/1/2020 15:58,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 16:00
156,-6.27,53.34,521,Rain,shower rain,09d,stations,4,-1,982,67,4,5,,,6.2,230,12.3,40,10000,0.51,,,,3/1/2020 16:09,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 16:10
157,-6.27,53.34,521,Rain,shower rain,09d,stations,4,-1,982,67,4,5,,,6.2,230,12.3,40,10000,0.51,,,,3/1/2020 16:10,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 16:20
158,-6.27,53.34,500,Rain,light rain,10d,stations,4,-1,982,67,4,5,,,6.2,240,,20,10000,0.51,,,,3/1/2020 16:20,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 16:30
159,-6.27,53.34,500,Rain,light rain,10d,stations,4,-1,982,67,4,5,,,6.2,240,,20,10000,0.38,,,,3/1/2020 16:28,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 16:40
160,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,982,78,3,5,,,6.2,240,,20,10000,,,,,3/1/2020 16:47,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 16:50
161,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,4,-1,981,78,3,5,,,5.7,240,,40,10000,,,,,3/1/2020 16:54,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 17:00
162,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,4,-1,981,78,3,5,,,5.7,240,,40,10000,,,,,3/1/2020 17:00,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 17:10
163,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,981,60,2,5,,,6.2,250,,20,10000,,,,,3/1/2020 17:19,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 17:20
164,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-1,981,60,2,5,,,6.2,250,,20,10000,,,,,3/1/2020 17:29,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 17:30
165,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-2,981,60,2,5,,,6.2,250,,20,10000,,,,,3/1/2020 17:34,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 17:40
166,-6.27,53.34,801,Clouds,few clouds,02d,stations,4,-2,981,60,2,5,,,6.2,250,,20,10000,,,,,3/1/2020 17:47,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 17:50
167,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,3,-1,981,65,2,4,,,5.1,250,,40,10000,,,,,3/1/2020 17:57,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 18:00
168,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,3,-1,981,65,2,4,,,5.1,250,,40,10000,,,,,3/1/2020 18:07,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 18:10
169,-6.27,53.34,500,Rain,light rain,10n,stations,3,-2,981,65,2,4,,,5.1,250,,40,10000,0.25,,,,3/1/2020 18:15,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 18:20
170,-6.27,53.34,500,Rain,light rain,10n,stations,3,-2,981,65,2,4,,,5.1,250,,40,10000,0.25,,,,3/1/2020 18:15,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 18:30
171,-6.27,53.34,500,Rain,light rain,10n,stations,2,-3,982,78,2,3,,,6.7,240,13.9,40,10000,0.25,,,,3/1/2020 18:30,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 18:40
172,-6.27,53.34,500,Rain,light rain,10n,stations,2,-3,982,74,1,3,,,5.7,250,,20,10000,0.25,,,,3/1/2020 18:47,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 18:50
173,-6.27,53.34,500,Rain,light rain,10n,stations,2,-3,982,74,1,3,,,5.7,250,,20,10000,0.25,,,,3/1/2020 18:58,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 19:00
174,-6.27,53.34,500,Rain,light rain,10n,stations,2,-3,982,74,1,3,,,5.7,250,,20,10000,0.25,,,,3/1/2020 19:03,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 19:10
175,-6.27,53.34,500,Rain,light rain,10n,stations,2,-3,982,74,1,3,,,5.7,250,,20,10000,0.25,,,,3/1/2020 19:16,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 19:20
176,-6.27,53.34,500,Rain,light rain,10n,stations,2,-3,982,74,1,3,,,5.7,250,,20,10000,0.25,,,,3/1/2020 19:16,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 19:30
177,-6.27,53.34,500,Rain,light rain,10n,stations,2,-2,982,76,1,3,,,4.1,250,,20,10000,0.25,,,,3/1/2020 19:25,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 19:40
178,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-1,982,85,1,3,,,4.1,240,,40,10000,,,,,3/1/2020 19:50,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 19:50
179,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-1,982,85,1,3,,,4.1,240,,40,10000,,,,,3/1/2020 19:58,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 20:00
180,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-1,982,85,1,3,,,4.1,240,,40,10000,,,,,3/1/2020 20:02,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 20:10
181,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,1,3,,,4.1,230,,40,10000,,,,,3/1/2020 20:19,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 20:20
182,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,1,3,,,4.1,230,,40,10000,,,,,3/1/2020 20:30,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 20:30
183,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,1,3,,,4.1,230,,40,10000,,,,,3/1/2020 20:30,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 20:40
184,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,1,2,,,4.1,220,,40,10000,,,,,3/1/2020 20:48,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 20:50
185,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,1,2,,,4.1,220,,40,10000,,,,,3/1/2020 20:59,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 21:00
186,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,1,2,,,4.1,220,,40,10000,,,,,3/1/2020 21:10,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 21:10
187,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,0,2,,,3.6,230,,40,10000,,,,,3/1/2020 21:17,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 21:20
188,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,0,2,,,3.6,230,,40,10000,,,,,3/1/2020 21:17,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 21:30
189,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,1,2,,,3.6,230,,40,10000,,,,,3/1/2020 21:32,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 21:40
190,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,0,2,,,3.6,240,,40,10000,,,,,3/1/2020 21:49,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 21:50
191,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,0,2,,,3.6,240,,40,10000,,,,,3/1/2020 22:00,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 22:00
192,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,0,2,,,3.6,240,,40,10000,,,,,3/1/2020 22:00,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 22:10
193,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,85,0,2,,,3.6,240,,40,10000,,,,,3/1/2020 22:10,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 22:20
194,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-1,983,85,0,2,,,3.1,230,,40,10000,,,,,3/1/2020 22:27,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 22:30
195,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-1,983,91,1,2,,,3.1,230,,40,10000,,,,,3/1/2020 22:37,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 22:40
196,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-1,983,91,1,2,,,3.1,230,,40,10000,,,,,3/1/2020 22:43,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 22:50
197,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,91,1,2,,,3.6,230,,40,10000,,,,,3/1/2020 22:55,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 23:00
198,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,983,91,0,2,,,3.6,230,,40,10000,,,,,3/1/2020 23:00,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 23:10
199,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,983,91,0,2,,,3.6,230,,40,10000,,,,,3/1/2020 23:16,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 23:20
200,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,983,91,0,2,,,3.6,230,,40,10000,,,,,3/1/2020 23:28,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 23:30
201,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,983,91,0,2,,,3.6,230,,40,10000,,,,,3/1/2020 23:39,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 23:40
202,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,91,1,2,,,3.6,230,,40,10000,,,,,3/1/2020 23:46,1,1565,,IE,3/1/2020 7:12,3/1/2020 18:03,0,2964574,Dublin,200,3/1/2020 23:50
203,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,91,1,2,,,3.6,240,,40,10000,,,,,3/1/2020 23:57,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 0:00
204,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-2,983,91,1,2,,,3.6,240,,40,10000,,,,,3/1/2020 23:57,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 0:10
205,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,983,91,0,2,,,3.6,240,,40,10000,,,,,3/2/2020 0:17,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 0:20
206,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,983,91,0,2,,,3.6,240,,40,10000,,,,,3/2/2020 0:17,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 0:30
207,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,983,93,0,2,,,3.1,230,,40,10000,,,,,3/2/2020 0:39,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 0:40
208,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,983,93,0,2,,,3.1,230,,40,10000,,,,,3/2/2020 0:41,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 0:50
209,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-1,983,93,0,2,,,2.6,240,,40,10000,,,,,3/2/2020 1:00,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 1:00
210,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-1,983,93,0,2,,,2.6,240,,40,10000,,,,,3/2/2020 1:00,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 1:10
211,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-1,983,93,0,2,,,2.6,240,,40,10000,,,,,3/2/2020 1:13,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 1:20
212,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,983,91,0,2,,,3.1,220,,40,10000,,,,,3/2/2020 1:30,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 1:30
213,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,983,91,1,2,,,3.1,220,,40,10000,,,,,3/2/2020 1:37,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 1:40
214,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,2,-1,983,91,1,2,,,3.1,220,,40,10000,,,,,3/2/2020 1:45,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 1:50
215,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-1,984,91,1,1,,,2.6,230,,40,10000,,,,,3/2/2020 1:56,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 2:00
216,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-1,984,91,1,1,,,2.6,230,,40,10000,,,,,3/2/2020 1:58,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 2:10
217,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-1,984,91,1,1,,,2.6,230,,40,10000,,,,,3/2/2020 2:16,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 2:20
218,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,984,91,0,1,,,3.1,240,,40,10000,,,,,3/2/2020 2:26,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 2:30
219,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,984,91,0,1,,,3.1,240,,40,10000,,,,,3/2/2020 2:31,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 2:40
220,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,984,91,0,1,,,3.1,240,,40,10000,,,,,3/2/2020 2:35,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 2:50
221,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,984,91,0,1,,,2.6,240,,40,10000,,,,,3/2/2020 2:58,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 3:00
222,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,984,91,0,1,,,2.6,240,,40,10000,,,,,3/2/2020 2:58,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 3:10
223,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,984,91,0,1,,,2.6,240,,40,10000,,,,,3/2/2020 3:14,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 3:20
224,-6.27,53.34,802,Clouds,scattered clouds,03n,stations,1,-2,984,91,1,1,,,3.1,240,,40,10000,,,,,3/2/2020 3:25,1,1565,,IE,3/2/2020 7:09,3/2/2020 18:04,0,2964574,Dublin,200,3/2/2020 3:30
